PROJECT.CODE;SPEC_ID;SPEC.COND_ID;SPEC.ORD;SPEC.TAX;SPEC.TAXPRIO;SPEC.GR1;SPEC.GR2;SPEC.GEN;SPEC.SP;SPEC.CLAS;SEX;DEVL;N;UNIT;ABOND;ABONDUNIT;SOCIAB;DET;REC;AUCT;SRC;COLL;CONF;REFBIB;VALIDATION;SPEC.USERA1;SPEC.USERA2;SPEC.USERA3;SPEC.USERA4;SPEC.USERA5;SPEC.USERA6;SPEC.USERA7;SPEC.USERN1;SPEC.USERN2;SPEC.USERN3;SPEC.USERN4;SPEC.USERN5;SPEC.USERN6;SPEC.USERN7;Data_Source;Data_Status;Date_Encodage;Date_Modification;SPEC_ID_ORIG;spec_lati;spec_long;spec_memo;last_Validator;date_validation;COND.COND_ID;COND.STAT_ID;COND.ORD;DAT1;DAT2;CAPT;CAPN;CPI;MICR;COND.TAX;COND.TAXPRIO;COND.GR1;COND.GR2;COND.GEN;COND.SP;COND.CLAS;ECHA;APPA;COND.USERA1;COND.USERA2;COND.USERA3;COND.USERA4;COND.USERA5;COND.USERA6;COND.USERA7;COND.USERN1;COND.USERN2;COND.USERN3;COND.USERN4;COND.USERN5;COND.USERN6;COND.USERN7;cond_memo;date_embargo;STAT.STAT_ID;REF_GEOG;STAT.ORD;COORD_CONV;PROJECT_ID;STAT.CODE;CADA;SGIB;TOPO;LOCA;FIPS;DESI;ORIG;DATUM;UTM;LATI;LONG;UGRI;X;Y;PREC;CODEGEO;ALTI;HAB1;HAB2;EXPO;REF;STAT.USERA1;STAT.USERA2;STAT.USERA3;STAT.USERA4;STAT.USERA5;STAT.USERA6;STAT.USERA7;STAT.USERN1;STAT.USERN2;STAT.USERN3;STAT.USERN4;STAT.USERN5;STAT.USERN6;STAT.USERN7;stat_memo
DEFAUT;301;170;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;J.Hily;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;170;6;;;20200912;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ALM06;;;Terril de la cokerie stat 1;Anderlues;BE03;;deg +50.41817 +4.26711;WGS84;31UER9011386103;50.41817093;4.267109871;;;;;;164;;;;;;;;;;;;;;;;;;;"Pied du terril, site semi-ouvert avec une partie ouverte. Beaucoup de ligneux et de ronces

Climat :
    mai : Sec, vent faible, soleil 17°c 9h40
    20.VI.20 : 10h19 16°c nuageux, vent nul, sol humide (précipitation récentes)

         strat arboré"
DEFAUT;852;170;;Sphecodes monilicornis;Sphecodes monilicornis;HYMENOPTERA;HALICTIDAE;Sphecodes;monilicornis;;F;;1;;;;;T.Wood;J.Hily;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;06-05-21;06-05-21;;;;;;;170;6;;;20200912;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ALM06;;;Terril de la cokerie stat 1;Anderlues;BE03;;deg +50.41817 +4.26711;WGS84;31UER9011386103;50.41817093;4.267109871;;;;;;164;;;;;;;;;;;;;;;;;;;"Pied du terril, site semi-ouvert avec une partie ouverte. Beaucoup de ligneux et de ronces

Climat :
    mai : Sec, vent faible, soleil 17°c 9h40
    20.VI.20 : 10h19 16°c nuageux, vent nul, sol humide (précipitation récentes)

         strat arboré"
DEFAUT;306;172;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;3;;;;;T.Wood;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;172;10;;;20200912;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ALM10;;;Terril Sacré-Français site 1;Charleroi;BE03;;deg +50.42475 +4.43425;WGS84;31UFR0197287050;50.42475128;4.434249878;;;;;;137;;;;;;;;;;;;;;;;;;;
DEFAUT;302;171;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;2;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;171;7;;;20200526;Filet;;;Fleur;Crepis capillaris;Crepis capillaris;DICOTYLEDONE;COMPOSITAE;Crepis;capillaris;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;alm07;;;terril de la cokerie stat 2;Anderlues;BE03;;deg +50.41703 +4.26989;WGS84;31UER9031285979;50.41703033;4.269889832;;;;;;200;;;;;;;;;;;;;;;;;;;"Sommet du terril, milieu ouvert très exposé au soleil et au vent. dominance de Mellilotus officinalis.  Présence d'un étang

Climat : 
    mai 10h41 : sec, peu de vent, soleil, sécheresse 20°c
    20.VI.20 : 11h33 17°c, nuageux, vent faible, sol humid"
DEFAUT;536;171;;Andrena fulvago;Andrena fulvago;HYMENOPTERA;ANDRENIDAE;Andrena;fulvago;;F;;1;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;171;7;;;20200526;Filet;;;Fleur;Crepis capillaris;Crepis capillaris;DICOTYLEDONE;COMPOSITAE;Crepis;capillaris;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;alm07;;;terril de la cokerie stat 2;Anderlues;BE03;;deg +50.41703 +4.26989;WGS84;31UER9031285979;50.41703033;4.269889832;;;;;;200;;;;;;;;;;;;;;;;;;;"Sommet du terril, milieu ouvert très exposé au soleil et au vent. dominance de Mellilotus officinalis.  Présence d'un étang

Climat : 
    mai 10h41 : sec, peu de vent, soleil, sécheresse 20°c
    20.VI.20 : 11h33 17°c, nuageux, vent faible, sol humid"
DEFAUT;307;173;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;173;10;;;20200729;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ALM10;;;Terril Sacré-Français site 1;Charleroi;BE03;;deg +50.42475 +4.43425;WGS84;31UFR0197287050;50.42475128;4.434249878;;;;;;137;;;;;;;;;;;;;;;;;;;
DEFAUT;308;174;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;3;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;174;11;;;20200912;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ALM11;;;Terril Sacré-Français site 2;Charleroi;BE03;;deg +50.42639 +4.43339;WGS84;31UFR0190787231;50.4263916;4.433390141;;;;;;181;;;;;;;;;;;;;;;;;;;
DEFAUT;309;175;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;175;11;;;20200702;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ALM11;;;Terril Sacré-Français site 2;Charleroi;BE03;;deg +50.42639 +4.43339;WGS84;31UFR0190787231;50.4263916;4.433390141;;;;;;181;;;;;;;;;;;;;;;;;;;
DEFAUT;452;175;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;15-03-21;15-03-21;;;;;;;175;11;;;20200702;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ALM11;;;Terril Sacré-Français site 2;Charleroi;BE03;;deg +50.42639 +4.43339;WGS84;31UFR0190787231;50.4263916;4.433390141;;;;;;181;;;;;;;;;;;;;;;;;;;
DEFAUT;690;176;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;24-04-21;24-04-21;;;;;;;176;14;;;20200723;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ALM14;;;Les Etangs;La Louvière;BE03;;deg +50.45736 +4.11272;WGS84;31UER7907990285;50.45735931;4.112720013;;;;;;95;1;;;;;;;;;;;;;;;;;;
DEFAUT;310;176;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;176;14;;;20200723;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ALM14;;;Les Etangs;La Louvière;BE03;;deg +50.45736 +4.11272;WGS84;31UER7907990285;50.45735931;4.112720013;;;;;;95;1;;;;;;;;;;;;;;;;;;
DEFAUT;442;176;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;3;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-03-21;14-03-21;;;;;;;176;14;;;20200723;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ALM14;;;Les Etangs;La Louvière;BE03;;deg +50.45736 +4.11272;WGS84;31UER7907990285;50.45735931;4.112720013;;;;;;95;1;;;;;;;;;;;;;;;;;;
DEFAUT;489;176;;Andrena dorsata;Andrena dorsata;HYMENOPTERA;ANDRENIDAE;Andrena;dorsata;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;176;14;;;20200723;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ALM14;;;Les Etangs;La Louvière;BE03;;deg +50.45736 +4.11272;WGS84;31UER7907990285;50.45735931;4.112720013;;;;;;95;1;;;;;;;;;;;;;;;;;;
DEFAUT;311;177;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;T.Wood;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;177;19;;;20200910;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ALM19;;;Terril Saint-Antoine site 2;Boussu;BE03;;deg +50.41053 +3.77236;WGS84;31UER5497384771;50.41053009;3.772360086;;;;;;107;;;;;;;;;;;;;;;;;;;
DEFAUT;531;177;;Andrena flavipes;Andrena flavipes;HYMENOPTERA;ANDRENIDAE;Andrena;flavipes;;F;;1;;;;;T.Wood;T.Wood;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;177;19;;;20200910;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ALM19;;;Terril Saint-Antoine site 2;Boussu;BE03;;deg +50.41053 +3.77236;WGS84;31UER5497384771;50.41053009;3.772360086;;;;;;107;;;;;;;;;;;;;;;;;;;
DEFAUT;316;178;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;178;27;;;20200530;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;317;179;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;179;29;;;20200810;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;318;180;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;180;29;;;20200810;Filet;;;Fleur;Pastinaca sativa;Pastinaca sativa;DICOTYLEDONE;UMBELLIFERAE;Pastinaca;sativa;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;319;181;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;181;29;;;20200907;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;320;182;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;182;29;;;20200907;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;341;182;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;5;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;182;29;;;20200907;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;321;183;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;183;2;;;20200703;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;FALSE;1;ALM02;;;Terril du sept-huit stat 2;Boussu;BE03;;deg +50.4245 +3.81867;WGS84;31UER5824786360;50.42449951;3.818670034;;;;;;104;;;;;;;;;;;;;;;;;;;"Sommet du terril + flanc ouest , milieu ouvert avec quelques arbustes de Betula pendula (5%). Très grande esxposition au soleil et au vent 

Nid de poliste observé le 1.IX.2020

strat arbustive : 2-3 arbustes de betula pendula 
Strat herbacée : 55-60"
DEFAUT;325;184;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;2;;;;;T.Wood;J.Hily;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;184;6;;;20200912;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ALM06;;;Terril de la cokerie stat 1;Anderlues;BE03;;deg +50.41817 +4.26711;WGS84;31UER9011386103;50.41817093;4.267109871;;;;;;164;;;;;;;;;;;;;;;;;;;"Pied du terril, site semi-ouvert avec une partie ouverte. Beaucoup de ligneux et de ronces

Climat :
    mai : Sec, vent faible, soleil 17°c 9h40
    20.VI.20 : 10h19 16°c nuageux, vent nul, sol humide (précipitation récentes)

         strat arboré"
DEFAUT;326;185;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;J.Hily;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;185;6;;;20200810;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ALM06;;;Terril de la cokerie stat 1;Anderlues;BE03;;deg +50.41817 +4.26711;WGS84;31UER9011386103;50.41817093;4.267109871;;;;;;164;;;;;;;;;;;;;;;;;;;"Pied du terril, site semi-ouvert avec une partie ouverte. Beaucoup de ligneux et de ronces

Climat :
    mai : Sec, vent faible, soleil 17°c 9h40
    20.VI.20 : 10h19 16°c nuageux, vent nul, sol humide (précipitation récentes)

         strat arboré"
DEFAUT;327;186;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;186;22;;;20200916;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;22;;;FALSE;1;ALM22;;;Terril Belle vue du huit;Dour;BE03;;deg +50.39364 +3.75522;WGS84;31UER5377582881;50.39363861;3.755219936;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;328;187;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;4;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;187;7;;;20200912;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;alm07;;;terril de la cokerie stat 2;Anderlues;BE03;;deg +50.41703 +4.26989;WGS84;31UER9031285979;50.41703033;4.269889832;;;;;;200;;;;;;;;;;;;;;;;;;;"Sommet du terril, milieu ouvert très exposé au soleil et au vent. dominance de Mellilotus officinalis.  Présence d'un étang

Climat : 
    mai 10h41 : sec, peu de vent, soleil, sécheresse 20°c
    20.VI.20 : 11h33 17°c, nuageux, vent faible, sol humid"
DEFAUT;329;188;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;2;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;188;7;;;20200912;Filet;;;Fleur;Senecio inaequidens;Senecio inaequidens;DICOTYLEDONE;COMPOSITAE;Senecio;inaequidens;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;alm07;;;terril de la cokerie stat 2;Anderlues;BE03;;deg +50.41703 +4.26989;WGS84;31UER9031285979;50.41703033;4.269889832;;;;;;200;;;;;;;;;;;;;;;;;;;"Sommet du terril, milieu ouvert très exposé au soleil et au vent. dominance de Mellilotus officinalis.  Présence d'un étang

Climat : 
    mai 10h41 : sec, peu de vent, soleil, sécheresse 20°c
    20.VI.20 : 11h33 17°c, nuageux, vent faible, sol humid"
DEFAUT;331;189;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;189;10;;;20200912;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ALM10;;;Terril Sacré-Français site 1;Charleroi;BE03;;deg +50.42475 +4.43425;WGS84;31UFR0197287050;50.42475128;4.434249878;;;;;;137;;;;;;;;;;;;;;;;;;;
DEFAUT;332;190;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;190;12;;;20200702;Filet;;;Fleur;Leucanthemum vulgare;Leucanthemum vulgare;DICOTYLEDONE;COMPOSITAE;Leucanthemum;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;591;190;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;4;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;11-04-21;11-04-21;;;;;;;190;12;;;20200702;Filet;;;Fleur;Leucanthemum vulgare;Leucanthemum vulgare;DICOTYLEDONE;COMPOSITAE;Leucanthemum;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;739;190;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;1;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-04-21;25-04-21;;;;;;;190;12;;;20200702;Filet;;;Fleur;Leucanthemum vulgare;Leucanthemum vulgare;DICOTYLEDONE;COMPOSITAE;Leucanthemum;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;333;191;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;191;15;;;20200628;Filet;;;Fleur;Centaurea nigra;Centaurea nigra;DICOTYLEDONE;COMPOSITAE;Centaurea;nigra;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;ALM15;;;Talus aux noyers;Le Roeulx;BE03;;deg +50.47053 +4.08731;WGS84;31UER7725491722;50.47053146;4.087309837;;;;;;51;1;;;;;;;;;;;;;;;;;;
DEFAUT;573;191;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;11-04-21;11-04-21;;;;;;;191;15;;;20200628;Filet;;;Fleur;Centaurea nigra;Centaurea nigra;DICOTYLEDONE;COMPOSITAE;Centaurea;nigra;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;ALM15;;;Talus aux noyers;Le Roeulx;BE03;;deg +50.47053 +4.08731;WGS84;31UER7725491722;50.47053146;4.087309837;;;;;;51;1;;;;;;;;;;;;;;;;;;
DEFAUT;334;192;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;192;20;;;20200706;Filet;;;Fleur;Hypericum perforatum;Hypericum perforatum;DICOTYLEDONE;GUTTIFERAE;Hypericum;perforatum;;;;;;;;;;;;;;;;;;;;20;;;FALSE;1;ALM20;;;Terril Saint-Antoine site 3;Boussu;BE03;;deg +50.41503 +3.76508;WGS84;31UER5445185266;50.41503143;3.765079975;;;;;;97;;;;;;;;;;;;;;;;;;;
DEFAUT;374;192;;Lasioglossum calceatum;Lasioglossum calceatum;HYMENOPTERA;HALICTIDAE;Lasioglossum;calceatum;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;192;20;;;20200706;Filet;;;Fleur;Hypericum perforatum;Hypericum perforatum;DICOTYLEDONE;GUTTIFERAE;Hypericum;perforatum;;;;;;;;;;;;;;;;;;;;20;;;FALSE;1;ALM20;;;Terril Saint-Antoine site 3;Boussu;BE03;;deg +50.41503 +3.76508;WGS84;31UER5445185266;50.41503143;3.765079975;;;;;;97;;;;;;;;;;;;;;;;;;;
