PROJECT.CODE;SPEC_ID;SPEC.COND_ID;SPEC.ORD;SPEC.TAX;SPEC.TAXPRIO;SPEC.GR1;SPEC.GR2;SPEC.GEN;SPEC.SP;SPEC.CLAS;SEX;DEVL;N;UNIT;ABOND;ABONDUNIT;SOCIAB;DET;REC;AUCT;SRC;COLL;CONF;REFBIB;VALIDATION;SPEC.USERA1;SPEC.USERA2;SPEC.USERA3;SPEC.USERA4;SPEC.USERA5;SPEC.USERA6;SPEC.USERA7;SPEC.USERN1;SPEC.USERN2;SPEC.USERN3;SPEC.USERN4;SPEC.USERN5;SPEC.USERN6;SPEC.USERN7;Data_Source;Data_Status;Date_Encodage;Date_Modification;SPEC_ID_ORIG;spec_lati;spec_long;spec_memo;last_Validator;date_validation;COND.COND_ID;COND.STAT_ID;COND.ORD;DAT1;DAT2;CAPT;CAPN;CPI;MICR;COND.TAX;COND.TAXPRIO;COND.GR1;COND.GR2;COND.GEN;COND.SP;COND.CLAS;ECHA;APPA;COND.USERA1;COND.USERA2;COND.USERA3;COND.USERA4;COND.USERA5;COND.USERA6;COND.USERA7;COND.USERN1;COND.USERN2;COND.USERN3;COND.USERN4;COND.USERN5;COND.USERN6;COND.USERN7;cond_memo;date_embargo;STAT.STAT_ID;REF_GEOG;STAT.ORD;COORD_CONV;PROJECT_ID;STAT.CODE;CADA;SGIB;TOPO;LOCA;FIPS;DESI;ORIG;DATUM;UTM;LATI;LONG;UGRI;X;Y;PREC;CODEGEO;ALTI;HAB1;HAB2;EXPO;REF;STAT.USERA1;STAT.USERA2;STAT.USERA3;STAT.USERA4;STAT.USERA5;STAT.USERA6;STAT.USERA7;STAT.USERN1;STAT.USERN2;STAT.USERN3;STAT.USERN4;STAT.USERN5;STAT.USERN6;STAT.USERN7;stat_memo
DEFAUT;321;97;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-04-21;22-04-21;;;;;;;97;20;;;20200819;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;20;;;FALSE;1;ARM21;;;Vieille Haine;Saint-Ghislain;BE03;;deg +50.45559 +3.82958;WGS84;31UER5898389825;50.45558929;3.829580069;;;;;;17;;;;;;;;;;;;;;;;;;;
DEFAUT;453;97;;Lasioglossum malachurum;Lasioglossum malachurum;HYMENOPTERA;HALICTIDAE;Lasioglossum;malachurum;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;97;20;;;20200819;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;20;;;FALSE;1;ARM21;;;Vieille Haine;Saint-Ghislain;BE03;;deg +50.45559 +3.82958;WGS84;31UER5898389825;50.45558929;3.829580069;;;;;;17;;;;;;;;;;;;;;;;;;;
DEFAUT;149;98;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;7;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;98;6;;;20200805;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ARM006;;;Aérodrome de Maubray;Péruwelz;BE03;;deg +50.529 +3.492;WGS84;31UER3496597775;50.52899933;3.492000103;;;;;;51;;;;;;;;;;;;;;;;;;;
DEFAUT;315;98;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;11;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-04-21;22-04-21;;;;;;;98;6;;;20200805;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ARM006;;;Aérodrome de Maubray;Péruwelz;BE03;;deg +50.529 +3.492;WGS84;31UER3496597775;50.52899933;3.492000103;;;;;;51;;;;;;;;;;;;;;;;;;;
DEFAUT;407;98;;Bombus lapidarius;Bombus lapidarius;HYMENOPTERA;APIDAE;Bombus;lapidarius;;W;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;23-04-21;23-04-21;;;;;;;98;6;;;20200805;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;6;;;FALSE;1;ARM006;;;Aérodrome de Maubray;Péruwelz;BE03;;deg +50.529 +3.492;WGS84;31UER3496597775;50.52899933;3.492000103;;;;;;51;;;;;;;;;;;;;;;;;;;
DEFAUT;151;99;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;4;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;99;19;;;20200819;Filet;;;Fleur;Buddleja davidii;Buddleja davidii;DICOTYLEDONE;BUDDLEJACEAE;Buddleja;davidii;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ARM020;;;Marais de Douvrain Ouest;Saint-Ghislain;BE03;;deg +50.46154 +3.84135;WGS84;31UER5981190496;50.46154022;3.841350079;;;;;;17;;;;;;;;;;;;;;;;;;;
DEFAUT;152;100;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;100;5;;;20200805;Filet;;;Fleur;Trifolium pratense;Trifolium pratense;DICOTYLEDONE;LEGUMINOSAE;Trifolium;pratense;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;153;101;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;3;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;101;5;;;20200805;Filet;;;Fleur;Centaurea nigra;Centaurea nigra;DICOTYLEDONE;COMPOSITAE;Centaurea;nigra;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;511;102;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;102;7;;;20200805;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;154;102;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;102;7;;;20200805;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;155;103;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;103;7;;;20200805;Filet;;;Fleur;Trifolium pratense;Trifolium pratense;DICOTYLEDONE;LEGUMINOSAE;Trifolium;pratense;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;156;104;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;104;8;;;20200805;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;8;;;FALSE;1;ARM008;;;Bois de Wadelincourt;Beloeil;BE03;;deg +50.53315 +3.6414;WGS84;31UER4555098317;50.53314972;3.641400099;;;;;;44;;;;;;;;;;;;;;;;;;;
DEFAUT;159;105;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;105;9;;;20200805;Filet;;;Fleur;Origanum vulgare;Origanum vulgare;DICOTYLEDONE;LABIATAE;Origanum;vulgare;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;435;105;;Lasioglossum calceatum;Lasioglossum calceatum;HYMENOPTERA;HALICTIDAE;Lasioglossum;calceatum;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;105;9;;;20200805;Filet;;;Fleur;Origanum vulgare;Origanum vulgare;DICOTYLEDONE;LABIATAE;Origanum;vulgare;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;160;106;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;5;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;106;9;;;20200805;Filet;;;Fleur;Buddleja davidii;Buddleja davidii;DICOTYLEDONE;BUDDLEJACEAE;Buddleja;davidii;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;161;106;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;106;9;;;20200805;Filet;;;Fleur;Buddleja davidii;Buddleja davidii;DICOTYLEDONE;BUDDLEJACEAE;Buddleja;davidii;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;162;107;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;107;9;;;20200805;Filet;;;Fleur;Melilotus albus;Melilotus alba;DICOTYLEDONE;LEGUMINOSAE;Melilotus;alba;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;163;108;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;108;9;;;20200805;Filet;;;Fleur;Linaria vulgaris;Linaria vulgaris;DICOTYLEDONE;SCROPHULARIACEAE;Linaria;vulgaris;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;524;109;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;109;10;;;20200805;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ARM010;;;Pré à Parchon;Beloeil;BE03;;deg +50.5195 +3.63382;WGS84;31UER4502696795;50.51950073;3.633820057;;;;;;37;;;;;;;;;;;;;;;;;;;
DEFAUT;164;109;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;109;10;;;20200805;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ARM010;;;Pré à Parchon;Beloeil;BE03;;deg +50.5195 +3.63382;WGS84;31UER4502696795;50.51950073;3.633820057;;;;;;37;;;;;;;;;;;;;;;;;;;
DEFAUT;165;109;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;109;10;;;20200805;Filet;;;Fleur;Cirsium vulgare;Cirsium vulgare;DICOTYLEDONE;COMPOSITAE;Cirsium;vulgare;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ARM010;;;Pré à Parchon;Beloeil;BE03;;deg +50.5195 +3.63382;WGS84;31UER4502696795;50.51950073;3.633820057;;;;;;37;;;;;;;;;;;;;;;;;;;
DEFAUT;166;110;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;110;10;;;20200805;Filet;;;Fleur;Melilotus albus;Melilotus alba;DICOTYLEDONE;LEGUMINOSAE;Melilotus;alba;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ARM010;;;Pré à Parchon;Beloeil;BE03;;deg +50.5195 +3.63382;WGS84;31UER4502696795;50.51950073;3.633820057;;;;;;37;;;;;;;;;;;;;;;;;;;
DEFAUT;167;111;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;111;11;;;20200806;Filet;;;Fleur;Hypericum perforatum;Hypericum perforatum;DICOTYLEDONE;GUTTIFERAE;Hypericum;perforatum;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;468;112;;Lasioglossum laticeps;Lasioglossum laticeps;HYMENOPTERA;HALICTIDAE;Lasioglossum;laticeps;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;112;12;;;20200806;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;492;112;;Lasioglossum majus;Lasioglossum majus;HYMENOPTERA;HALICTIDAE;Lasioglossum;majus;;M;;5;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;112;12;;;20200806;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;533;112;;Sphecodes albilabris;Sphecodes albilabris;HYMENOPTERA;HALICTIDAE;Sphecodes;albilabris;;M;;2;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;112;12;;;20200806;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;170;112;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;4;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;112;12;;;20200806;Filet;;;Fleur;Eupatorium cannabinum;Eupatorium cannabinum;DICOTYLEDONE;COMPOSITAE;Eupatorium;cannabinum;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;485;263;;Halictus tumulorum;Seladonia tumulorum;HYMENOPTERA;HALICTIDAE;Seladonia;tumulorum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;263;1;;;20200827;Filet;;;Fleur;Taraxacum  sp.;Taraxacum  sp.;DICOTYLEDONE;COMPOSITAE;Taraxacum;sp.;;;;;;;;;;;;;;;;;;;;1;;;FALSE;1;ARM001;;;Rue Jean Winance;Warchin;BE03;;deg +50.60629 +3.42958;WGS84;31UES3049106342;50.60628891;3.429579973;;;;;;21;;;;;;;;;;;;;;;;;;;
DEFAUT;486;264;;Halictus tumulorum;Seladonia tumulorum;HYMENOPTERA;HALICTIDAE;Seladonia;tumulorum;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;264;2;;;20200827;Filet;;;Fleur;Potentilla reptans;Potentilla reptans;DICOTYLEDONE;ROSACEAE;Potentilla;reptans;;;;;;;;;;;;;;;;;;;;2;;;TRUE;1;ARM002;;;Friche des Vignobles;Tournai;BE03;;deg +50.589 +3.4369;WGS84;31UES3102104422;50.5890007;3.4368999;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;491;265;;Lasioglossum majus;Lasioglossum majus;HYMENOPTERA;HALICTIDAE;Lasioglossum;majus;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;265;12;;;20200524;Filet;;;Feuil;Urtica dioica;Urtica dioica;DICOTYLEDONE;URTICACEAE;Urtica;dioica;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;494;266;;Lasioglossum majus;Lasioglossum majus;HYMENOPTERA;HALICTIDAE;Lasioglossum;majus;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;266;12;;;20200902;Filet;;;Feuil;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;536;266;;Sphecodes scabricollis;Sphecodes scabricollis;HYMENOPTERA;HALICTIDAE;Sphecodes;scabricollis;;M;;2;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;266;12;;;20200902;Filet;;;Feuil;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ARM012;;;Bois de Bon-Secours;Péruwelz;BE03;;deg +50.49799 +3.61221;WGS84;31UER4351494390;50.49798965;3.612210035;;;;;;60;;;;;;;;;;;;;;;;;;;
DEFAUT;503;267;;Halictus sexcinctus;Halictus sexcinctus;HYMENOPTERA;HALICTIDAE;Halictus;sexcinctus;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;267;7;;;20200902;Filet;;;Fleur;Cichorium intybus;Cichorium intybus;DICOTYLEDONE;COMPOSITAE;Cichorium;intybus;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;504;268;;Halictus sexcinctus;Halictus sexcinctus;HYMENOPTERA;HALICTIDAE;Halictus;sexcinctus;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;268;19;;;20200614;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ARM020;;;Marais de Douvrain Ouest;Saint-Ghislain;BE03;;deg +50.46154 +3.84135;WGS84;31UER5981190496;50.46154022;3.841350079;;;;;;17;;;;;;;;;;;;;;;;;;;
DEFAUT;505;269;;Halictus sexcinctus;Halictus sexcinctus;HYMENOPTERA;HALICTIDAE;Halictus;sexcinctus;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;269;7;;;20200902;Filet;;;AV;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;506;270;;Halictus sexcinctus;Halictus sexcinctus;HYMENOPTERA;HALICTIDAE;Halictus;sexcinctus;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;270;7;;;20200902;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;525;270;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;270;7;;;20200902;Filet;;;Fleur;Cirsium arvense;Cirsium arvense;DICOTYLEDONE;COMPOSITAE;Cirsium;arvense;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;513;271;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;271;7;;;20200524;Filet;;;Fleur;Matricaria chamomilla;Chamomilla recutita;DICOTYLEDONE;COMPOSITAE;Chamomilla;recutita;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;ARM007;;;Chemin de Roucourt;Péruwelz;BE03;;deg +50.52316 +3.60911;WGS84;31UER4327197187;50.52315903;3.609110117;;;;;;36;;;;;;;;;;;;;;;;;;;
DEFAUT;519;272;;Halictus scabiosae;Halictus scabiosae;HYMENOPTERA;HALICTIDAE;Halictus;scabiosae;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;272;1;;;20200827;Filet;;;Fleur;Arctium minus;Arctium minus;DICOTYLEDONE;COMPOSITAE;Arctium;minus;;;;;;;;;;;;;;;;;;;;1;;;FALSE;1;ARM001;;;Rue Jean Winance;Warchin;BE03;;deg +50.60629 +3.42958;WGS84;31UES3049106342;50.60628891;3.429579973;;;;;;21;;;;;;;;;;;;;;;;;;;
